Hombre,30,El Salvador,,,,,,,San Salvador,,,,,,,,,,,,6,1,1,5,Universitario,Completado,Ingeniería en Sistemas de Información,USAL - Universidad del Salvador,No,No,Sí,Product Manager,"Docker, Google Cloud Platform/App Engine, Kubernetes, Linux","HTML, Javascript, Python, SQL","Django, React.js",PostgreSQL,Ninguna de las anteriores,"PyCharm, Visual Studio",macOS,iOS,"Sí, pasiva",0,Porcentaje de mi sueldo,Full-Time,1300,1058,Mi sueldo está dolarizado,3,2,De uno a tres sueldos,Mix de las anteriores,No,0,0,En un trabajo anterior,Heterosexual,,,11-50,Producto basado en Software,10,10,"Estacionamiento gratuito / subvencionado, Horarios flexibles, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)",
Hombre,33,El Salvador,,,,,,,San Salvador,,,,,,,,,,,,5,4,4,0,Posgrado,Completado,Ingeniería en Sistemas de Información,UES Universidad de El Salvador,"Sí, de forma particular",No,No,Networking,Windows Server,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Ninguno de los anteriores,macOS,Android,No,0,Bruto,Full-Time,930,778,Mi sueldo está dolarizado,3,2,De uno a tres sueldos,Estipulado en contrato,Uno,3,2,Jamás,Heterosexual,No,No,201-500,Otras industrias,9,9,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Estacionamiento gratuito / subvencionado, Horarios flexibles, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)",
Hombre,44,El Salvador,,,,,,,San Salvador,,,,,,,,,,,,20,5,5,0,Universitario,Completado,Ingeniería en Sistemas de Información,Xxx,"Sí, de forma particular",No,Sí,SysAdmin / DevOps / SRE,"AIX, Amazon Web Services, Linux, Windows Server",".NET, PHP, SQL",Ninguno de los anteriores,Oracle,Ninguna de las anteriores,Ninguno de los anteriores,Windows,Android,No,0,Bruto,Full-Time,1800,1300,Mi sueldo está dolarizado,2,2,No,No recibo bono,No,0,0,Jamás,Homosexual,,,501-1000,Otras industrias,4,6,"Abono de celular, Sueldo divido en dos pagos por mes",
Hombre,26,El Salvador,,,,,,,San Salvador,,,,,,,,,,,,5,4,4,0,Universitario,Completado,Ingeniería en Computación,UTEC - Universidad Tecnológica de El Salvador,"No, Sí, los pagó un empleador",No,No,Developer,Ninguna de las anteriores,".NET, C#, SQL",".NET Core, Angular, Bootstrap",Microsoft SQL Server,Ninguna de las anteriores,"Notepad++, Sublime Text, Visual Studio, Visual Studio Code",Windows,Android,No,0,Neto,Full-Time,1150,900,Mi sueldo está dolarizado,3,3,Un sueldo,Bono navideño,No,0,0,Jamás,Heterosexual,,No,501-1000,Producto basado en Software,9,9,"Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad / posgrados, Estacionamiento gratuito / subvencionado, Licencia de paternidad/maternidad extendida, Sueldo divido en dos pagos por mes",
Mujer,27,El Salvador,,,,,,,Antiguo Cuscatlán,,,,,,,,,,,,6,4,4,2,Universitario,Completado,Ingeniería en Sistemas de Información,Universidad Nacional de El Salvador,"Sí, de forma particular, Sí, los pagó un empleador",No,No,QA / Tester,Kubernetes,"Go, Java",Cucumber ,Redis,"Cucumber, JUnit, Postman","Eclipse, Notepad++, Sublime Text",Windows,Android,"Sí, pasiva",0,Bruto,Full-Time,1319,1010,Mi sueldo está dolarizado,1,1,De uno a tres sueldos,Performance de la compañía,No,0,0,En un trabajo anterior,Heterosexual,,No,201-500,Otras industrias,10,10,"Capacitaciones y/o cursos, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia de paternidad/maternidad extendida, Vacaciones flexibles (adicionales a las reglamentarias), Vuelos, seguro",Telus
Hombre,28,El Salvador,,,,,,,San Salvador,,,,,,,,,,,,6,0,0,0,Universitario,Completado,Ingeniería en Computación,UDB- Universidad Don Bosco,"Sí, de forma particular",No,No,Consultant,"Ninguna de las anteriores, Pega",Ninguno de los anteriores,"Ninguno de los anteriores, Pega",PostgreSQL,Ninguna de las anteriores,Ninguno de los anteriores,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,2650,2223,Mi sueldo está dolarizado,3,4,No,No recibo bono,No,0,0,Jamás,Heterosexual,,No,101-200,Servicios / Consultoría de Software / Digital,8,9,"Capacitaciones y/o cursos, Clases de gimnasia online, Clases de idiomas, Estacionamiento gratuito / subvencionado, Licencia de paternidad/maternidad extendida, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos","Applaudo, Telus, "
Hombre,28,El Salvador,,,,,,,Santa Tecla,,,,,,,,,,,,6,1,1,0,Terciario,Completado,Diseño Gráfico,Avanza,"Sí, de forma particular",No,No,Sales / Pre-Sales,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Notepad++,Windows,Android,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),700,550,Mi sueldo está dolarizado,3,4,Menos de un sueldo,Performance individual,No,0,0,Jamás,Heterosexual,,No,501-1000,Otras industrias,6,8,"Abono de Internet, Estacionamiento gratuito / subvencionado",
Hombre,24,El Salvador,,,,,,,Antiguo Cuscatlán,,,,,,,,,,,,1,0,0,1,Universitario,En curso,Licenciatura en Informática,UJMD - Dr. José Matías Delgado de el salvador,No,No,No,DBA,"Azure, Windows Server",".NET, C#, SQL",jQuery,Microsoft SQL Server,Ninguna de las anteriores,"Notepad++, Sublime Text, Visual Studio Code",Windows,iOS,No,0,Neto,Full-Time,730,618,Mi sueldo está dolarizado,3,4,De uno a tres sueldos,Política administrativa ,No,0,0,Jamás,Heterosexual,,,501-1000,Otras industrias,9,10,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Estacionamiento gratuito / subvencionado, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",
Hombre,25,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,6,0,0,0,Universitario,Incompleto,Ingeniería en Sistemas de Información,UMG - Universidad Mariano Galvez,"Sí, de forma particular",Sí,Sí,Developer,"Amazon Web Services, Kubernetes, Linux, Serverless","Bash/Shell, CSS, Dart, HTML, Java, Javascript, SQL, TypeScript","Angular, Flutter, Node.js, React.js","ElasticSearch, MariaDB, Microsoft SQL Server, MongoDB, MySQL, Oracle, PostgreSQL, SQLite","Jest, JUnit, Karma, Postman, Selenium","Android Studio, IntelliJ, Visual Studio Code",macOS,Android,No,0,Bruto,Full-Time,18000,18000,,4,3,3+ sueldos,Mix de las anteriores,No,0,0,Jamás,Bisexual o queer,,No,501-1000,Producto basado en Software,10,10,"Abono de celular, Capacitaciones y/o cursos, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Horarios flexibles, Lactario en la oficina, Licencia de paternidad/maternidad extendida, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos","Telus,Paypal"
Hombre,44,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,20,3,3,1,Universitario,Incompleto,Ingeniería en Sistemas de Información,Umg,"Sí, los pagó un empleador",No,No,Consultant,Windows Server,PL/SQL,Ninguno,Oracle,Ninguna,Oracle PL/SQL Developer,Windows,Android,"Sí, pasiva",0,Bruto,Tercerizado (trabajo a través de consultora o agencia),16000,16000,,2,2,No,No recibo bono,No,0,0,En un trabajo anterior,Heterosexual,,No,1001-2000,Servicios / Consultoría de Software / Digital,1,1,Ninguna de las anteriores,
Hombre,29,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,5,0,0,0,Universitario,En curso,Ingeniería en Software,Universidad de San Carlos de Guatemala,No,No,No,Developer,"Docker, Google Cloud Platform/App Engine, Kubernetes, Linux, OpenShift","Bash/Shell, CSS, Java, Javascript","Node.js, React.js",Redis,Jest,WebStorm,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,13500,12750,,3,2,De uno a tres sueldos,Performance individual,No,0,0,Jamás,Heterosexual,Visual,No,2001-5000,Servicios / Consultoría de Software / Digital,8,10,"Abono de celular, Capacitaciones y/o cursos, Clases de gimnasia online, Clases de idiomas, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia de paternidad/maternidad extendida, Sueldo divido en dos pagos por mes",
Hombre,24,Guatemala,,,,,,,,Quetzaltenango,,,,,,,,,,,2,2,1,6,Universitario,Completado,Ingeniería en Sistemas de Información,Universidad Mesoamericana,"Sí, de forma particular",No,Sí,Scrum Master,Linux,"HTML, Javascript, PHP, Python, TypeScript","Angular, Bootstrap, Django, jQuery, Laravel, Node.js",MySQL,Postman,"Atom, Visual Studio Code",Windows,Android,No,0,Bruto,Full-Time,5000,5000,,2,2,De uno a tres sueldos,Mix de las anteriores,No,0,0,Jamás,Heterosexual,,No,11-50,Producto basado en Software,1,1,Capacitaciones y/o cursos,"Cyancoders, tribal"
Hombre,28,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,6,4,4,0,Posgrado,Completado,Ingeniería en Sistemas de Información,USAC - universidad de San Carlos De Guatemala ,"Sí, los pagó un empleador",No,Sí,Consultant,"AIX, Amazon Web Services, Linux, Ansible",Bash/Shell,Ninguno de los anteriores,"Amazon DynamoDB, IBM Db2",Ninguna de las anteriores,Visual Studio Code,GNU/Linux,iOS,"Sí, activa",5,Porcentaje de mi sueldo,Full-Time,17365,15700,,3,3,Un sueldo,Mix de las anteriores,No,0,0,Jamás,Heterosexual,,No,101-200,Servicios / Consultoría de Software / Digital,9,7,"Capacitaciones y/o cursos, Horarios flexibles",
Hombre,35,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,10,13,0,0,Universitario,En curso,Licenciatura en Informática,Universidad Galileo,No,No,No,DBA,SQL Server,"SQL, VBA",Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,Visual Studio Code,Windows,Android,No,0,Neto,Full-Time,10300,9400,,3,3,De uno a tres sueldos,Bono 14 y Aguinaldo,No,0,0,Jamás,Heterosexual,No,No,10001+,Otras industrias,9,9,Sueldo divido en dos pagos por mes,Ni idea
Hombre,24,Guatemala,,,,,,,,Quetzaltenango,,,,,,,,,,,2,0,0,0,Universitario,Completado,Ingeniería en Informática,Universidad Rafael Landívar,"Sí, de forma particular",No,Sí,Project Manager,"Docker, Google Cloud Platform/App Engine",Python,"Django, WordPress","MySQL, SQLite",Ninguna de las anteriores,Atom,Windows,Android,No,0,Neto,Freelance,8000,7600,Mi sueldo está dolarizado,2,3,No,No recibo bono,No,0,0,Jamás,Heterosexual,Visual,No,1-10,Otras industrias,7,10,"Abono de celular, Clases de idiomas, Horarios flexibles, Viáticos",cariLAT
Hombre,41,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,20,6,6,2,Universitario,Incompleto,Ingeniería en Sistemas de Información,Universidad Mariano Gálvez,"Sí, de forma particular, Sí, los pagó un empleador",No,Sí,Networking,"Amazon Web Services, Azure, Docker, Linux, VMWare, Windows Server",".NET, C#, PHP, VBA",".NET Core, Laravel","Cassandra, MariaDB, Microsoft SQL Server, MySQL",OpenQA,"Notepad++, Visual Studio",Windows,iOS,"Sí, activa",0,Porcentaje de mi sueldo,Full-Time,15000,,,4,3,No,No recibo bono,No,0,0,Jamás,Heterosexual,,,501-1000,Otras industrias,7,5,Horarios flexibles,
Hombre,37,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,13,4,4,2,Posgrado,Completado,Ingeniería en Sistemas de Información,Universidad San Carlos de Guatemala,"Sí, los pagó un empleador",No,No,SysAdmin / DevOps / SRE,"Amazon Web Services, Linux, SAP, VMWare",SQL,Ninguno de los anteriores,"HANA, Oracle",Ninguna de las anteriores,Ninguno de los anteriores,Windows,Android,"Sí, pasiva",0,Neto,Full-Time,34000,30000,,3,3,De uno a tres sueldos,Mix de las anteriores,No,0,0,En un trabajo anterior,Heterosexual,,,2001-5000,Servicios / Consultoría de Software / Digital,8,10,"Abono de celular, Capacitaciones y/o cursos, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Sueldo divido en dos pagos por mes, Viáticos","Tigo, Xerox, Xoom"
Hombre,29,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,10,5,2,0,Universitario,En curso,Ingeniería en Sistemas de Información,Universidad Mariano Gálvez ,No,No,No,HelpDesk,Oracle,"C++, PHP, Ruby, SQL","Laravel, Rails",Oracle,Ninguna de las anteriores,"NetBeans, Notepad++",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,10500,9000,,3,3,No,No recibo bono,Uno,3,5,Jamás,Heterosexual,,,501-1000,Otras industrias,9,5,"Abono de celular, Estacionamiento gratuito / subvencionado, Sueldo divido en dos pagos por mes",
Hombre,23,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,0,1,1,0,Universitario,En curso,Ingeniería en Ciencias y Sistemas,USAC,No,No,No,Developer,Oracle Forms & Reports,".NET, C#, CSS, Javascript, SQL",".NET Core, Bootstrap","Microsoft SQL Server, MySQL, Oracle","Postman, SoapUI","Sublime Text, Visual Studio, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,4000,3800,,1,1,No,No recibo bono,No,0,0,Jamás,Heterosexual,,,501-1000,Otras industrias,3,3,Abono de celular,
Hombre,30,Guatemala,,,,,,,,Ciudad Guatemala,,,,,,,,,,,6,0,0,0,Universitario,En curso,Ingeniería en Telecomunicaciones,UG,"Sí, de forma particular",No,No,Networking,"Amazon Web Services, Azure, Docker, Google Cloud Platform/App Engine, VMWare","C, Java, Python",Ninguno de los anteriores,Apache HBase,Visual Studio Coded UI,"Eclipse, Notepad++, Visual Studio, Xcode",macOS,iOS,No,0,Porcentaje de mi sueldo,Remoto (empresa de otro país),16000,14500,,4,4,Menos de un sueldo,Mix de las anteriores,No,0,0,Jamás,Heterosexual,,,501-1000,Otras industrias,9,10,"Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)",
Hombre,29,Honduras,,,,,,,,,San Pedro Sula,,,,,,,,,,1.5,1.5,1.5,3,Universitario,Completado,Licenciatura en Ciencias dela Computación,UNICAH - Universidad Católica de Honduras,No,No,Sí,SysAdmin / DevOps / SRE,"Linux, Windows Server","Bash/Shell, Python",Ninguno de los anteriores,Acceler8DB,Ninguna de las anteriores,"Vim, Visual Studio Code",Windows,Android,"Sí, activa",250,Bruto,Full-Time,14000,13500,,2,2,No,No recibo bono,No,0,0,Jamás,Heterosexual,,No,51-100,Otras industrias,6,6,Ninguna de las anteriores,
Hombre,28,Honduras,,,,,,,,,Tegucigalpa,,,,,,,,,,4,1,4,0,Universitario,Completado,Ingeniería en Informática,ceutec,No,Sí,Sí,SysAdmin / DevOps / SRE,"Amazon Web Services, Azure, Docker, Firebase, Google Cloud Platform/App Engine, Heroku, Kubernetes, Linux, Serverless","Bash/Shell, Javascript, Python",".NET Core, Angular, Django, Vue.js, Terraform, Ansible","Amazon DynamoDB, Microsoft SQL Server, MongoDB, MySQL, PostgreSQL","Cucumber, JUnit, Postman","Vi, Vim, Visual Studio Code",GNU/Linux,Android,No,0,Neto,Full-Time,42180,42180,Mi sueldo está dolarizado,3,3,No,No recibo bono,No,0,0,Jamás,Heterosexual,,No,51-100,Producto basado en Software,9,9,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias)",
Hombre,34,Honduras,,,,,,,,,San Pedro Sula,,,,,,,,,,17,6,4,0,Universitario,Completado,Ingeniería en Informática,Uth - universidad tecnologica de honduras,"Sí, de forma particular",No,Sí,HelpDesk,"Azure, Google Cloud Platform/App Engine, VMWare, Windows Server, Microsoft Dynamics GP18",".NET, CSS, HTML, Java, PHP, SQL, TypeScript","Django, jQuery, React.js, WordPress","Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL, SQLite",PHPUnit,"Atom, Notepad++, PHPStorm, Sublime Text, TextMate",Windows,Android,No,0,Neto,Full-Time,8000,16000,,2,1,No,No recibo bono,No,0,0,Jamás,Heterosexual,Visual,No,51-100,Otras industrias,5,5,Horarios flexibles,"British american tobacco, embotelladora de sula, la cervecería hondureña"
Hombre,34,Honduras,,,,,,,,,San Pedro Sula,,,,,,,,,,17,6,4,0,Universitario,Completado,Ingeniería en Informática,Uth - universidad tecnologica de honduras,"Sí, de forma particular",No,Sí,HelpDesk,"Azure, Google Cloud Platform/App Engine, VMWare, Windows Server, Microsoft Dynamics GP18",".NET, CSS, HTML, Java, PHP, SQL, TypeScript","Django, jQuery, React.js, WordPress","Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL, SQLite",PHPUnit,"Atom, Notepad++, PHPStorm, Sublime Text, TextMate",Windows,Android,No,0,Neto,Full-Time,8000,16000,,2,1,No,No recibo bono,No,0,0,Jamás,Heterosexual,Visual,No,51-100,Otras industrias,5,5,Horarios flexibles,"British american tobacco, embotelladora de sula, la cervecería hondureña"
Hombre,33,Honduras,,,,,,,,,San Pedro Sula,,,,,,,,,,9,9,2,4,Universitario,Completado,Ingeniería en Computación,UTH,"Sí, los pagó un empleador",No,No,DBA,Windows Server,".NET, C#, SQL",.NET Core,Microsoft SQL Server,Ninguna de las anteriores,"Android Studio, Visual Studio",Windows,Android,No,0,Neto,Full-Time,40000,36000,,2,2,No,Performance de la compañía,No,0,0,Jamás,Homosexual,,No,201-500,Otras industrias,7,5,"Abono de celular, Horarios flexibles, Sueldo divido en dos pagos por mes, Seguro médico",
Hombre,29,Honduras,,,,,,,,,La Ceiba,,,,,,,,,,7,6,3,2,Universitario,Completado,Ingeniería en Computación,U Católica de Honduras,"Sí, de forma particular",No,Sí,Manager / Director,Windows Server,".NET, HTML, PHP, SQL",Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,Android Studio,Windows,Android,No,0,Neto,Full-Time,24000,23000,,2,2,No,No recibo bono,Uno,8,1,Jamás,Heterosexual,,,501-1000,Otras industrias,8,8,"Abono de celular, Estacionamiento gratuito / subvencionado, Sueldo divido en dos pagos por mes",
Hombre,24,Honduras,,,,,,,,,San Pedro Sula,,,,,,,,,,4,0,0,0,Universitario,Completado,Licenciatura en Informática,Universidad Autonoma de Honduras,No,No,Sí,Developer,"Azure, Windows Server",".NET, C#, CSS, HTML, Javascript, PHP","Bootstrap, jQuery","MySQL, PostgreSQL","Telerik Studio, Visual Studio Coded UI","Atom, Visual Studio, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,15000,14800,,2,2,No,No recibo bono,No,0,0,Jamás,Heterosexual,,No,201-500,Otras industrias,8,9,"Abono de Internet, Horarios flexibles","Cerveceria Hondureña,Pepsi"
Hombre,27,Honduras,,,,,,,,,Tegucigalpa,,,,,,,,,,6,1,1,10,Posgrado,Completado,Ingeniería en Informática,Unitec,"Sí, de forma particular",No,No,Project Manager,"Amazon Web Services, Azure, VMWare, Windows Server",".NET, C#",Ninguno de los anteriores,Microsoft SQL Server,Ninguna de las anteriores,Ninguno de los anteriores,Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,35000,31000,,3,3,No,No recibo bono,No,0,0,Jamás,Heterosexual,,No,101-200,Servicios / Consultoría de Software / Digital,7,8,Horarios flexibles,
Hombre,27,Honduras,,,,,,,,,San Pedro Sula,,,,,,,,,,9,3,1,0,Universitario,Completado,Ingeniería en Software,Universidad Tecnológica Centroamericana,No,No,Sí,Developer,"Azure, Docker, Kubernetes, Linux",".NET, C#, HTML, Javascript, Kotlin, SQL",".NET Core, Bootstrap, Hibernate, Node.js, React.js","Microsoft SQL Server, PostgreSQL","Katalon, Mocha","IntelliJ, Visual Studio, Visual Studio Code",macOS,Android,No,0,Neto,Full-Time,77000,70000,Mi sueldo está dolarizado,3,3,Menos de un sueldo,Manage and tracking actions,No,0,0,Jamás,Heterosexual,,,51-100,Servicios / Consultoría de Software / Digital,8,8,Capacitaciones y/o cursos,"Number8, Jobsity"
Hombre,29,México,,,,,,,,,,México DF,,,,,,,,,2,0,2,0,Universitario,Completado,Ingeniería en Biónica,Instituto Politécnico Nacional (México),"Sí, de forma particular",No,No,Data Scientist / Data Engineer,"Amazon Web Services, Docker, Kubernetes, Linux, Nvidia Cuda, TensorRT, container runtime","Bash/Shell, Python","Flask, Torch","ElasticSearch, MongoDB","Postman, Selenium","Nano, Visual Studio Code",GNU/Linux,Android,No,0,Porcentaje de mi sueldo,Tercerizado (trabajo a través de consultora o agencia),38356.2,30000,,3,4,Un sueldo,Performance grupal,No,0,0,Jamás,Heterosexual,,,11-50,Producto basado en Software,8,8,"Horarios flexibles, Trabajo remoto, siendo una empresa nacional","Microsoft, Google, Kio networks, startups con financiamiento extranjero"
Hombre,44,México,,,,,,,,,,México DF,,,,,,,,,24,15,15,0,Posgrado,Completado,Ingeniería en Sistemas de Información,SEP-CENEVAL (México),"Sí, de forma particular",Sí,Sí,más de uno de los anteriores,Linux,"Bash/Shell, HTML, Perl, PHP, Python, R, Ruby, SQL","Bootstrap, Django, Drupal, jQuery, Rails","MariaDB, MySQL, PostgreSQL",Ninguna,Emacs,GNU/Linux,Android,No,0,Porcentaje de mi sueldo,Full-Time,65000,50000,,4,3,3+ sueldos,fijo,Uno,4,2,Jamás,Heterosexual,,No,5001-10000,Otras industrias,9,6,"Capacitaciones y/o cursos, Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Descuentos varios (Mercado Pago, Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Sueldo divido en dos pagos por mes, Viáticos",
Hombre,28,México,,,,,,,,,,México DF,,,,,,,,,6,3,1,2,Universitario,Completado,Ingeniería en Computación,UNAM - Universidad Nacional Autónoma de México,"Sí, los pagó un empleador",No,Sí,Consultant,"Linux, VMWare, Windows Server","Bash/Shell, C, Python",Ninguno,"Microsoft SQL Server, PostgreSQL",Ninguna,"Atom, Notepad++, Sublime Text, Vi, Vim, Visual Studio Code",Windows,Android,No,0,Neto,Full-Time,26000,21000,,2,1,De uno a tres sueldos,Performance de la compañía,Uno,0,1,En mi trabajo actual,Heterosexual,Visual,No,11-50,Servicios / Consultoría de Software / Digital,7,8,Ninguna de las anteriores,
Hombre,35,México,,,,,,,,,,México DF,,,,,,,,,5,3,3,0,Universitario,Completado,Ingeniería en Computación,UNAM,"Sí, de forma particular",No,No,HelpDesk,Windows Server,Ninguno,Ninguno,Ninguna,Ninguna,Ninguno,Windows,Android,"Sí, pasiva",0,Neto,Freelance,14000,12000,,3,2,No,No recibo bono,No,0,0,Jamás,Heterosexual,,Sí,1001-2000,Otras industrias,7,6,Ninguna de las anteriores,
Hombre,40,México,,,,,,,,,,México DF,,,,,,,,,6,6,6,0,Universitario,Incompleto,Ingeniería en Computación,ipn,No,Sí,Sí,Developer,Mainframe,COBOL,cells,"Amazon RDS/Aurora, IBM Db2",JUnit,Sublime Text,Windows,Android,No,0,Bruto,Full-Time,20000,20000,,1,1,No,No recibo bono,Uno,5,1,Jamás,Heterosexual,,Sí,501-1000,Producto basado en Software,5,8,Capacitaciones y/o cursos,
Hombre,29,México,,,,,,,,,,México DF,,,,,,,,,7,6,5,2,Universitario,Completado,Ingeniería en Computación,UCAD - Universidad de Ciencias y Administración,"Sí, de forma particular",No,Sí,Networking,"*BSD, Linux, VMWare, Windows Server, Xen, NS, COS","C, C++, HTML, Matlab, Perl, PHP, Python, R, SQL, Swift, VHDK, Shell",".NET Core, Angular, Bootstrap, Django, Flask, jQuery, Laravel, Node.js, Rails, WordPress","MariaDB, Microsoft SQL Server, MongoDB, MySQL, PostgreSQL, SQLite",Ninguna,"Android Studio, Atom, Coda, Eclipse, Komodo, Nano, NetBeans, Notepad++, RStudio, Sublime Text, Vi, Vim, Visual Studio, Visual Studio Code, Xcode, Zend, Notepad",GNU/Linux,Android,"Sí, activa",0,Porcentaje de mi sueldo,Full-Time,25000,11000,,2,2,No,No recibo bono,No,0,0,En un trabajo anterior,Heterosexual,Auditiva,No,201-500,Otras industrias,6,6,Sueldo divido en dos pagos por mes,"Empresas de tecnología, comunicaciones, financieras entre otros."
Hombre,47,México,,,,,,,,,,Zapopan,,,,,,,,,25,23,0,0,Posgrado,Incompleto,Ingeniería Electrónica,Universidad de Guadalajara,"Sí, los pagó un empleador",No,No,SysAdmin / DevOps / SRE,"Linux, VMWare",Bash/Shell,Ninguno,Ninguna,Ninguna,Vi,macOS,Android,No,0,Neto,Full-Time,15000,12600,,1,1,No,No recibo bono,No,0,0,Jamás,Heterosexual,No,No,10001+,Otras industrias,6,4,Ninguna de las anteriores,"Oracle, HP, Lanix, "
Hombre,42,México,,,,,,,,,,Querétaro,,,,,,,,,15,6,10,0,Universitario,Completado,Licenciatura en Informática,ITST - Instituto Tecnológico Superior de Teziutlan,"Sí, de forma particular",No,No,SysAdmin / DevOps / SRE,"AIX, Docker, HP-UX, Kubernetes, Linux, Solaris, VMWare",Bash/Shell,Ninguno,MySQL,Ninguna,"Vi, Vim",macOS,Android,"Sí, pasiva",5500,Bruto,Full-Time,57118,40990,,3,3,De uno a tres sueldos,Mix de las anteriores,No,0,0,Jamás,Heterosexual,,,1001-2000,Servicios / Consultoría de Software / Digital,9,9,"Capacitaciones y/o cursos, Clases de idiomas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",
Hombre,41,México,,,,,,,,,,Monterrey,,,,,,,,,20,4,10,30,Posgrado,Incompleto,Ingeniería en Computación,Centro de Estudios Universitarios,"Sí, de forma particular, Sí, los pagó un empleador",Sí,Sí,Infosec,"Amazon Web Services, Linux, Windows Server",Python,SAP,"HANA, PostgreSQL",Ninguna,Atom,macOS,iOS,"Sí, pasiva",2000,Bruto,Full-Time,33000,14000,,1,2,Menos de un sueldo,Mix de las anteriores,No,0,0,En un trabajo anterior,Heterosexual,Visual,No,2001-5000,Otras industrias,6,7,"Abono de celular, Cuota para universidad / posgrados, Estacionamiento gratuito / subvencionado",
Hombre,32,México,,,,,,,,,,México DF,,,,,,,,,10,2,2,2,Universitario,Incompleto,Ingeniería en Computación,Universidad Nacional Autonoma de México,No,Sí,No,Consultant,"Azure, Google Cloud Platform/App Engine, IBM Cloud / Watson, Linux, VMWare, Windows Server",".NET, C#, CSS, HTML, Java, Javascript, PHP, SQL",".NET Core, Angular, Hibernate, jQuery, Node.js, SAP","Apache HBase, IBM Db2, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL, Oracle, PostgreSQL, SQLite","JUnit, Test Complete","Android Studio, Eclipse, NetBeans, Notepad++, Visual Studio, Visual Studio Code",Windows,Android,No,0,Porcentaje de mi sueldo,Full-Time,35000,27000,,3,3,Menos de un sueldo,Performance individual,Uno,5,1,Jamás,Heterosexual,,No,11-50,Servicios / Consultoría de Software / Digital,8,9,"Capacitaciones y/o cursos, Sueldo divido en dos pagos por mes, Viáticos","Microsoft, Oracle, HighJump, Manhatan, JDA"
Hombre,32,México,,,,,,,,,,Zapopan,,,,,,,,,6,2,2,0,Universitario,Completado,Sistemas de Información,UNISITE,No,No,Sí,HelpDesk,Linux,Ninguno,Ninguno,Ninguna,Ninguna,Ninguno,macOS,Android,"Sí, activa",0,Neto,Full-Time,19000,16000,,3,1,No,No recibo bono,No,0,0,En un trabajo anterior,Heterosexual,Visual,Sí,1-10,Servicios / Consultoría de Software / Digital,7,8,"Abono de celular, Horarios flexibles",
